"cod_municipio","municipio","estado","valor"
4310603,Itaqui,RS,45000
4310702,Itatiba do Sul,RS,1000
4310751,Ivorá,RS,3650
4310850,Jaboticaba,RS,6300
4310876,Jacuizinho,RS,18100
4310900,Jacutinga,RS,12500
4311007,Jaguarão,RS,45000
4311106,Jaguari,RS,10700
4311122,Jaquirana,RS,580
4311130,Jari,RS,49000
4311155,Jóia,RS,81000
4311205,Júlio de Castilhos,RS,100000
4311239,Lagoa Bonita do Sul,RS,1400
4311254,Lagoão,RS,8200
4311270,Lagoa dos Três Cantos,RS,9730
4311304,Lagoa Vermelha,RS,46500
4311403,Lajeado,RS,600
4311429,Lajeado do Bugre,RS,3000
4311502,Lavras do Sul,RS,35000
4311601,Liberato Salzano,RS,6800
4311700,Machadinho,RS,12000
4311718,Maçambará,RS,38360
4311759,Manoel Viana,RS,46000
4311809,Marau,RS,39500
4311908,Marcelino Ramos,RS,3100
4312005,Mariano Moro,RS,1450
4312054,Marques de Souza,RS,360
4312104,Mata,RS,3102
4312138,Mato Castelhano,RS,11000
4312153,Mato Leitão,RS,600
4312179,Mato Queimado,RS,6075
4312203,Maximiliano de Almeida,RS,7250
4312252,Minas do Leão,RS,10000
4312302,Miraguaí,RS,5400
4312351,Montauri,RS,3300
4312377,Monte Alegre dos Campos,RS,2800
4312427,Mormaço,RS,9000
4312450,Morro Redondo,RS,2000
4312500,Mostardas,RS,7064
4312609,Muçum,RS,650
4312617,Muitos Capões,RS,50000
4312625,Muliterno,RS,3900
4312658,Não-Me-Toque,RS,22370
4312674,Nicolau Vergueiro,RS,10350
4312708,Nonoai,RS,15000
4312757,Nova Alvorada,RS,5000
4312807,Nova Araçá,RS,640
4312906,Nova Bassano,RS,2500
4312955,Nova Boa Vista,RS,4500
4313011,Nova Candelária,RS,2600
4313037,Nova Esperança do Sul,RS,4350
4313060,Nova Hartz,RS,10
4313102,Nova Palma,RS,10000
4313300,Nova Prata,RS,3500
4313334,Nova Ramada,RS,15080
4313359,Nova Roma do Sul,RS,35
4313391,Novo Cabrais,RS,6500
4313409,Novo Hamburgo,RS,150
4313425,Novo Machado,RS,11100
4313441,Novo Tiradentes,RS,2500
4313466,Novo Xingu,RS,3600
4313490,Novo Barreiro,RS,4500
4313508,Osório,RS,2000
4313607,Paim Filho,RS,5400
4313656,Palmares do Sul,RS,8000
4313706,Palmeira das Missões,RS,105000
4313805,Palmitinho,RS,650
4313904,Panambi,RS,26000
4313953,Pantano Grande,RS,21300
4314001,Paraí,RS,1400
4314027,Paraíso do Sul,RS,3000
4314050,Parobé,RS,50
4314068,Passa Sete,RS,5100
4314076,Passo do Sobrado,RS,8100
4314100,Passo Fundo,RS,41000
4314134,Paulo Bento,RS,6150
4314159,Paverama,RS,700
4314175,Pedras Altas,RS,44200
4314209,Pedro Osório,RS,10500
4314308,Pejuçara,RS,30000
4314407,Pelotas,RS,22000
4314456,Pinhal,RS,1000
4314464,Pinhal da Serra,RS,7000
4314472,Pinhal Grande,RS,20900
4314498,Pinheirinho do Vale,RS,1000
4314506,Pinheiro Machado,RS,6800
4314555,Pirapó,RS,6800
4314605,Piratini,RS,40000
4314704,Planalto,RS,2500
4314779,Pontão,RS,33500
4314787,Ponte Preta,RS,4700
4314803,Portão,RS,450
4314902,Porto Alegre,RS,398
4315008,Porto Lucena,RS,4104
4315057,Porto Mauá,RS,3200
4315073,Porto Vera Cruz,RS,500
4315107,Porto Xavier,RS,1300
4315131,Pouso Novo,RS,30
4315156,Progresso,RS,96
4315172,Protásio Alves,RS,1540
4315206,Putinga,RS,400
4315305,Quaraí,RS,600
4315313,Quatro Irmãos,RS,13000
4315321,Quevedos,RS,27500
4315354,Quinze de Novembro,RS,10000
4315404,Redentora,RS,12800
4315453,Relvado,RS,180
4315503,Restinga Sêca,RS,25750
4315552,Rio dos Índios,RS,8000
4315602,Rio Grande,RS,12907
4315701,Rio Pardo,RS,70000
4315800,Roca Sales,RS,1950
4315909,Rodeio Bonito,RS,3500
4315958,Rolador,RS,14300
4316006,Rolante,RS,2
4316105,Ronda Alta,RS,26000
4316204,Rondinha,RS,11500
4316303,Roque Gonzales,RS,7560
4316402,Rosário do Sul,RS,40000
4316428,Sagrada Família,RS,3500
4316436,Saldanha Marinho,RS,13666
4316451,Salto do Jacuí,RS,26000
4316477,Salvador das Missões,RS,3500
4316600,Sananduva,RS,23000
4316709,Santa Bárbara do Sul,RS,76000
4316733,Santa Cecília do Sul,RS,8600
4316758,Santa Clara do Sul,RS,900
4316808,Santa Cruz do Sul,RS,3200
4316907,Santa Maria,RS,49800
4316956,Santa Maria do Herval,RS,15
4316972,Santa Margarida do Sul,RS,36000
4317004,Santana da Boa Vista,RS,37000
4317103,Sant'Ana do Livramento,RS,55000
4317202,Santa Rosa,RS,19500
4317301,Santa Vitória do Palmar,RS,36209
4317400,Santiago,RS,52000
4317509,Santo Ângelo,RS,36300
4317558,Santo Antônio do Palma,RS,4000
4317608,Santo Antônio da Patrulha,RS,5000
4317707,Santo Antônio das Missões,RS,53000
4317756,Santo Antônio do Planalto,RS,13800
4317806,Santo Augusto,RS,31200
4317905,Santo Cristo,RS,7315
4317954,Santo Expedito do Sul,RS,5600
4318002,São Borja,RS,70000
4318051,São Domingos do Sul,RS,1700
4318101,São Francisco de Assis,RS,56000
4318200,São Francisco de Paula,RS,7500
4318309,São Gabriel,RS,130000
4318408,São Jerônimo,RS,4500
4318424,São João da Urtiga,RS,6100
4318432,São João do Polêsine,RS,700
4318440,São Jorge,RS,2150
4318457,São José das Missões,RS,4500
4318465,São José do Herval,RS,270
4318499,São José do Inhacorá,RS,2000
4318606,São José do Ouro,RS,19600
4318622,São José dos Ausentes,RS,110
4318804,São Lourenço do Sul,RS,46000
4318903,São Luiz Gonzaga,RS,75650
4319109,São Martinho,RS,11600
4319125,São Martinho da Serra,RS,31800
4319158,São Miguel das Missões,RS,70000
4319208,São Nicolau,RS,18100
4319307,São Paulo das Missões,RS,3600
4319364,São Pedro das Missões,RS,5500
4319372,São Pedro do Butiá,RS,4200
4319406,São Pedro do Sul,RS,16200
4319604,São Sepé,RS,67000
4319703,São Valentim,RS,3500
4319711,São Valentim do Sul,RS,930
4319737,São Valério do Sul,RS,5100
4319802,São Vicente do Sul,RS,33000
4320107,Sarandi,RS,17850
4320206,Seberi,RS,10000
4320230,Sede Nova,RS,6350
4320263,Segredo,RS,5450
4320305,Selbach,RS,10000
4320321,Senador Salgado Filho,RS,8045
4320354,Sentinela do Sul,RS,1100
4320404,Serafina Corrêa,RS,3600
4320453,Sério,RS,6
4320503,Sertão,RS,32000
4320552,Sertão Santana,RS,500
4320578,Sete de Setembro,RS,6580
4320602,Severiano de Almeida,RS,3700
4320651,Silveira Martins,RS,4500
4320677,Sinimbu,RS,1150
4320701,Sobradinho,RS,2350
4320800,Soledade,RS,45000
4320909,Tapejara,RS,14200
4321006,Tapera,RS,13500
4321105,Tapes,RS,13500
4321204,Taquara,RS,30
4321303,Taquari,RS,200
4321329,Taquaruçu do Sul,RS,2600
4321352,Tavares,RS,504
4321402,Tenente Portela,RS,14000
4321451,Teutônia,RS,550
4321469,Tio Hugo,RS,6950
4321477,Tiradentes do Sul,RS,5200
4321493,Toropi,RS,2450
4321600,Tramandaí,RS,5
4321626,Travesseiro,RS,225
4321634,Três Arroios,RS,3150
4321808,Três de Maio,RS,20000
4321857,Três Palmeiras,RS,6800
4321907,Três Passos,RS,9000
4321956,Trindade do Sul,RS,10400
4322004,Triunfo,RS,1300
4322103,Tucunduva,RS,10500
4322152,Tunas,RS,6200
4322186,Tupanci do Sul,RS,6250
4322202,Tupanciretã,RS,149100
4322301,Tuparendi,RS,12529
4322327,Turuçu,RS,5500
4322343,Ubiretama,RS,5100
4322350,União da Serra,RS,3000
4322376,Unistalda,RS,12000
4322400,Uruguaiana,RS,2427
4322509,Vacaria,RS,58000
4322525,Vale Verde,RS,7000
4322533,Vale do Sol,RS,780
4322558,Vanini,RS,1850
4322608,Venâncio Aires,RS,4650
4322707,Vera Cruz,RS,700
4322806,Veranópolis,RS,950
4322855,Vespasiano Corrêa,RS,2150
4322905,Viadutos,RS,10000
4323002,Viamão,RS,5942
4323101,Vicente Dutra,RS,4000
4323200,Victor Graeff,RS,15000
4323309,Vila Flores,RS,800
4323358,Vila Lângaro,RS,7600
4323408,Vila Maria,RS,8000
4323457,Vila Nova do Sul,RS,13000
4323507,Vista Alegre,RS,1500
4323606,Vista Alegre do Prata,RS,1300
4323705,Vista Gaúcha,RS,3500
4323754,Vitória das Missões,RS,10687
4323770,Westfália,RS,50
5000203,Água Clara,MS,3097
5000252,Alcinópolis,MS,8000
5000609,Amambai,MS,102000
5000708,Anastácio,MS,10716
5000807,Anaurilândia,MS,25720
5000856,Angélica,MS,12935
5000906,Antônio João,MS,45000
5001003,Aparecida do Taboado,MS,2896
5001243,Aral Moreira,MS,115000
5001508,Bandeirantes,MS,85000
5001904,Bataguassu,MS,8108
5002001,Batayporã,MS,25000
5002100,Bela Vista,MS,41368
5002159,Bodoquena,MS,7260
5002209,Bonito,MS,57500
5002308,Brasilândia,MS,2724
5002407,Caarapó,MS,110000
5002605,Camapuã,MS,31445
5002704,Campo Grande,MS,94000
5002803,Caracol,MS,3360
5002902,Cassilândia,MS,10000
5002951,Chapadão do Sul,MS,100000
5003108,Corguinho,MS,580
5003157,Coronel Sapucaia,MS,24700
5003207,Corumbá,MS,4139
5003256,Costa Rica,MS,86000
5003306,Coxim,MS,12000
5003454,Deodápolis,MS,15000
5003488,Dois Irmãos do Buriti,MS,13469
5003504,Douradina,MS,15000
5003702,Dourados,MS,200000
5003751,Eldorado,MS,20000
5003801,Fátima do Sul,MS,14000
5003900,Figueirão,MS,2250
5004007,Glória de Dourados,MS,3000
5004106,Guia Lopes da Laguna,MS,22250
5004304,Iguatemi,MS,45000
5004502,Itaporã,MS,75000
5004601,Itaquiraí,MS,61000
5004700,Ivinhema,MS,21000
5004809,Japorã,MS,2800
5004908,Jaraguari,MS,30600
5005004,Jardim,MS,17181
5005103,Jateí,MS,25000
5005152,Juti,MS,25000
5005251,Laguna Carapã,MS,117000
5005400,Maracaju,MS,295000
5005608,Miranda,MS,9132
5005681,Mundo Novo,MS,9300
5005707,Naviraí,MS,110000
5005806,Nioaque,MS,7559
5006002,Nova Alvorada do Sul,MS,55500
5006200,Nova Andradina,MS,38660
5006259,Novo Horizonte do Sul,MS,10500
5006275,Paraíso das Águas,MS,85000
5006309,Paranaíba,MS,3502
5006358,Paranhos,MS,15927
5006408,Pedro Gomes,MS,11000
5006606,Ponta Porã,MS,275000
5006903,Porto Murtinho,MS,7000
5007109,Ribas do Rio Pardo,MS,27005
5007208,Rio Brilhante,MS,115000
5007307,Rio Negro,MS,3171
5007406,Rio Verde de Mato Grosso,MS,19000
5007505,Rochedo,MS,6800
5007554,Santa Rita do Pardo,MS,1530
5007695,São Gabriel do Oeste,MS,120000
5007703,Sete Quedas,MS,26000
5007802,Selvíria,MS,1280
5007901,Sidrolândia,MS,245000
5007935,Sonora,MS,57300
5007950,Tacuru,MS,19350
5007976,Taquarussu,MS,7000
5008008,Terenos,MS,33240
5008305,Três Lagoas,MS,302
5008404,Vicentina,MS,8886
5100201,Água Boa,MT,175000
5100250,Alta Floresta,MT,31744
5100300,Alto Araguaia,MT,42413
5100359,Alto Boa Vista,MT,31437
5100409,Alto Garças,MT,93728
5100508,Alto Paraguai,MT,7287
5100607,Alto Taquari,MT,53400
5100805,Apiacás,MT,675
5101001,Araguaiana,MT,3996
5101209,Araguainha,MT,1107
5101258,Araputanga,MT,1510
5101308,Arenápolis,MT,3900
5101407,Aripuanã,MT,2863
5101704,Barra do Bugres,MT,1496
5101803,Barra do Garças,MT,37500
5101852,Bom Jesus do Araguaia,MT,119221
5101902,Brasnorte,MT,248963
5102504,Cáceres,MT,7490
5102603,Campinápolis,MT,30400
5102637,Campo Novo do Parecis,MT,371711
5102678,Campo Verde,MT,235000
5102686,Campos de Júlio,MT,202500
5102694,Canabrava do Norte,MT,28684
5102702,Canarana,MT,300000
5102793,Carlinda,MT,13330
5102850,Castanheira,MT,1400
5103007,Chapada dos Guimarães,MT,31266
5103056,Cláudia,MT,102000
5103106,Cocalinho,MT,12500
5103205,Colíder,MT,19550
5103304,Comodoro,MT,83080
5103353,Confresa,MT,55809
5103361,Conquista D'Oeste,MT,8249
5103379,Cotriguaçu,MT,1108
5103403,Cuiabá,MT,338
5103452,Denise,MT,4828
5103502,Diamantino,MT,384605
5103601,Dom Aquino,MT,36000
5103700,Feliz Natal,MT,136000
5103858,Gaúcha do Norte,MT,190180
5103908,General Carneiro,MT,58800
5104104,Guarantã do Norte,MT,14300
5104203,Guiratinga,MT,68000
5104500,Indiavaí,MT,1496
5104526,Ipiranga do Norte,MT,225000
5104542,Itanhangá,MT,112000
5104559,Itaúba,MT,54200
5104609,Itiquira,MT,180000
5104807,Jaciara,MT,50000
5104906,Jangada,MT,2110
5105101,Juara,MT,60000
5105150,Juína,MT,14204
5105176,Juruena,MT,378
5105200,Juscimeira,MT,35400
5105234,Lambari D'Oeste,MT,1849
5105259,Lucas do Rio Verde,MT,235000
5105309,Luciara,MT,600
5105507,Vila Bela da Santíssima Trindade,MT,38513
5105580,Marcelândia,MT,80000
5105606,Matupá,MT,45000
5105622,Mirassol d'Oeste,MT,2219
5105903,Nobres,MT,45654
5106000,Nortelândia,MT,28000
5106109,Nossa Senhora do Livramento,MT,2988
5106158,Nova Bandeirantes,MT,255
5106174,Nova Nazaré,MT,16000
5106182,Nova Lacerda,MT,31527
5106190,Nova Santa Helena,MT,32000
5106208,Nova Brasilândia,MT,5776
5106216,Nova Canaã do Norte,MT,51933
5106224,Nova Mutum,MT,398000
5106232,Nova Olímpia,MT,3200
5106240,Nova Ubiratã,MT,382677
5106257,Nova Xavantina,MT,65000
5106265,Novo Mundo,MT,51000
5106273,Novo Horizonte do Norte,MT,6000
5106281,Novo São Joaquim,MT,78000
5106299,Paranaíta,MT,15805
5106307,Paranatinga,MT,238000
5106315,Novo Santo Antônio,MT,1200
5106372,Pedra Preta,MT,65964
5106422,Peixoto de Azevedo,MT,38000
5106455,Planalto da Serra,MT,36500
5106505,Poconé,MT,9520
5106653,Pontal do Araguaia,MT,2205
5106752,Pontes e Lacerda,MT,31171
5106778,Porto Alegre do Norte,MT,40000
5106802,Porto dos Gaúchos,MT,182000
5106828,Porto Esperidião,MT,2474
5106851,Porto Estrela,MT,80
5107008,Poxoréu,MT,64500
5107040,Primavera do Leste,MT,270000
5107065,Querência,MT,368000
5107107,São José dos Quatro Marcos,MT,2496
5107180,Ribeirão Cascalheira,MT,90000
5107198,Ribeirãozinho,MT,17800
5107206,Rio Branco,MT,67
5107248,Santa Carmem,MT,121000
5107263,Santo Afonso,MT,15374
5107305,São José do Rio Claro,MT,125000
5107354,São José do Xingu,MT,117000
5107404,São Pedro da Cipa,MT,2200
5107578,Rondolândia,MT,29
5107602,Rondonópolis,MT,85000
5107701,Rosário Oeste,MT,36400
5107743,Santa Cruz do Xingu,MT,38000
5107750,Salto do Céu,MT,2309
5107768,Santa Rita do Trivelato,MT,172000
5107776,Santa Terezinha,MT,30000
5107792,Santo Antônio do Leste,MT,100000
5107800,Santo Antônio do Leverger,MT,37000
5107859,São Félix do Araguaia,MT,226508
5107875,Sapezal,MT,366592
5107883,Serra Nova Dourada,MT,6700
5107909,Sinop,MT,166000
5107925,Sorriso,MT,605000
5107941,Tabaporã,MT,186500
5107958,Tangará da Serra,MT,205111
5108006,Tapurah,MT,180000
5108055,Terra Nova do Norte,MT,33450
5108105,Tesouro,MT,28000
5108204,Torixoréu,MT,20500
5108303,União do Sul,MT,65000
5108501,Vera,MT,155000
5108600,Vila Rica,MT,45000
5108808,Nova Guarita,MT,12500
5108857,Nova Marilândia,MT,5718
5108907,Nova Maringá,MT,200000
5108956,Nova Monte Verde,MT,7692
5200050,Abadia de Goiás,GO,650
5200100,Abadiânia,GO,3495
5200134,Acreúna,GO,51000
5200159,Adelândia,GO,180
5200175,Água Fria de Goiás,GO,40000
5200209,Água Limpa,GO,97
5200258,Águas Lindas de Goiás,GO,380
5200308,Alexânia,GO,3801
5200506,Aloândia,GO,2800
5200555,Alto Horizonte,GO,500
5200605,Alto Paraíso de Goiás,GO,9500
5200803,Alvorada do Norte,GO,2060
5200829,Amaralina,GO,4500
5200852,Americano do Brasil,GO,300
5200902,Amorinópolis,GO,6000
5201108,Anápolis,GO,4765
5201306,Anicuns,GO,2100
5201454,Aparecida do Rio Doce,GO,1000
5201504,Aporé,GO,9000
5201603,Araçu,GO,750
5201801,Aragoiânia,GO,852
5202155,Araguapaz,GO,1580
5202353,Arenópolis,GO,9000
5202502,Aruanã,GO,7900
5202809,Avelinópolis,GO,850
5203104,Baliza,GO,7000
5203203,Barro Alto,GO,5000
5203302,Bela Vista de Goiás,GO,24950
5203401,Bom Jardim de Goiás,GO,9800
5203500,Bom Jesus de Goiás,GO,61500
5203559,Bonfinópolis,GO,530
5203575,Bonópolis,GO,11659
5203609,Brazabrantes,GO,50
5203807,Britânia,GO,3100
5203906,Buriti Alegre,GO,11800
5204003,Cabeceiras,GO,28000
5204250,Cachoeira Dourada,GO,8500
5204300,Caçu,GO,1600
5204409,Caiapônia,GO,38000
5204508,Caldas Novas,GO,33000
5204557,Caldazinha,GO,540
5204607,Campestre de Goiás,GO,1100
5204656,Campinaçu,GO,2053
5204706,Campinorte,GO,10200
5204805,Campo Alegre de Goiás,GO,69000
5205059,Castelândia,GO,3000
5205109,Catalão,GO,115000
5205208,Caturaí,GO,170
5205307,Cavalcante,GO,960
5205406,Ceres,GO,65
5205455,Cezarina,GO,4600
5205471,Chapadão do Céu,GO,92000
5205497,Cidade Ocidental,GO,5500
5205513,Cocalzinho de Goiás,GO,8748
5205802,Corumbá de Goiás,GO,4053
5205901,Corumbaíba,GO,7600
5206206,Cristalina,GO,265000
5206305,Cristianópolis,GO,5450
5206503,Cromínia,GO,700
5206602,Cumari,GO,1800
5206909,Davinópolis,GO,2300
5207105,Diorama,GO,4000
5207253,Doverlândia,GO,22000
5207352,Edealina,GO,22000
5207402,Edéia,GO,28000
5207501,Estrela do Norte,GO,1672
5207535,Faina,GO,30
5207808,Firminópolis,GO,10000
5207907,Flores de Goiás,GO,5200
5208004,Formosa,GO,15000
5208152,Gameleira de Goiás,GO,26650
5208400,Goianápolis,GO,70
5208509,Goiandira,GO,3000
5208608,Goianésia,GO,3800
5208707,Goiânia,GO,1150
5208806,Goianira,GO,2200
5208905,Goiás,GO,4100
5209101,Goiatuba,GO,76000
5209150,Gouvelândia,GO,1400
5209200,Guapó,GO,2300
5209291,Guaraíta,GO,8
5209408,Guarani de Goiás,GO,120
5209457,Guarinos,GO,31
5209606,Heitoraí,GO,160
5209705,Hidrolândia,GO,5200
5209804,Hidrolina,GO,3600
5209903,Iaciara,GO,1140
5209937,Inaciolândia,GO,12000
5209952,Indiara,GO,30000
5210000,Inhumas,GO,930
5210109,Ipameri,GO,100500
5210158,Ipiranga de Goiás,GO,200
5210208,Iporá,GO,5000
5210307,Israelândia,GO,1300
5210406,Itaberaí,GO,28500
5212303,Leopoldo de Bulhões,GO,11200
5212600,Mairipotaba,GO,3300
5212709,Mambaí,GO,350
5212808,Mara Rosa,GO,6800
5212907,Marzagão,GO,1000
5212956,Matrinchã,GO,9200
5213004,Maurilândia,GO,10500
5213053,Mimoso de Goiás,GO,22000
5213087,Minaçu,GO,1557
5213103,Mineiros,GO,100000
5213400,Moiporá,GO,300
5213509,Monte Alegre de Goiás,GO,710
5213707,Montes Claros de Goiás,GO,40000
5213756,Montividiu,GO,142000
5213772,Montividiu do Norte,GO,3692
5213806,Morrinhos,GO,32000
5213855,Morro Agudo de Goiás,GO,13
5213905,Mossâmedes,GO,1800
5214002,Mozarlândia,GO,2750
5214051,Mundo Novo,GO,3880
5214101,Mutunópolis,GO,886
5214408,Nazário,GO,2100
5214507,Nerópolis,GO,280
5214606,Niquelândia,GO,56000
5214838,Nova Crixás,GO,21000
5214861,Nova Glória,GO,1000
5214879,Nova Iguaçu de Goiás,GO,76
5214903,Nova Roma,GO,513
5215009,Nova Veneza,GO,100
5215231,Novo Gama,GO,335
5215256,Novo Planalto,GO,12735
5215306,Orizona,GO,40870
5215504,Ouvidor,GO,2973
5215603,Padre Bernardo,GO,63000
5215652,Palestina de Goiás,GO,11000
5215702,Palmeiras de Goiás,GO,45000
5215801,Palmelo,GO,1100
5215900,Palminópolis,GO,4500
5216007,Panamá,GO,3800
5216304,Paranaiguara,GO,3000
5216403,Paraúna,GO,120000
5216452,Perolândia,GO,35000
5216809,Petrolina de Goiás,GO,1110
5217104,Piracanjuba,GO,65000
5217203,Piranhas,GO,21200
5217302,Pirenópolis,GO,3089
5217401,Pires do Rio,GO,13560
5217609,Planaltina,GO,16000
5217708,Pontalina,GO,32000
5218003,Porangatu,GO,21010
5218052,Porteirão,GO,13500
5218102,Portelândia,GO,24000
5218300,Posse,GO,4591
5218391,Professor Jamil,GO,800
5218508,Quirinópolis,GO,31000
5218607,Rialma,GO,650
5218706,Rianápolis,GO,220
5218789,Rio Quente,GO,200
5218805,Rio Verde,GO,410000
5218904,Rubiataba,GO,79
5219001,Sanclerlândia,GO,190
5219100,Santa Bárbara de Goiás,GO,1400
5219209,Santa Cruz de Goiás,GO,25100
5219258,Santa Fé de Goiás,GO,2300
5219308,Santa Helena de Goiás,GO,60000
5219357,Santa Isabel,GO,700
5219407,Santa Rita do Araguaia,GO,8000
5219456,Santa Rita do Novo Destino,GO,7500
5219506,Santa Rosa de Goiás,GO,1870
5219605,Santa Tereza de Goiás,GO,2230
5219712,Santo Antônio da Barra,GO,10000
5219738,Santo Antônio de Goiás,GO,200
5219753,Santo Antônio do Descoberto,GO,1514
5219803,São Domingos,GO,2255
5219902,São Francisco de Goiás,GO,2260
5220009,São João d'Aliança,GO,42000
5220058,São João da Paraúna,GO,10000
5220108,São Luís de Montes Belos,GO,5000
5220157,São Luiz do Norte,GO,3000
5220207,São Miguel do Araguaia,GO,888
5220264,São Miguel do Passa Quatro,GO,13350
5220454,Senador Canedo,GO,1000
5220504,Serranópolis,GO,33000
5220603,Silvânia,GO,85000
5220686,Simolândia,GO,790
5220702,Sítio d'Abadia,GO,6107
5221007,Taquaral de Goiás,GO,400
5221197,Terezópolis de Goiás,GO,200
5221304,Três Ranchos,GO,400
5221403,Trindade,GO,3000
5221452,Trombas,GO,270
5221502,Turvânia,GO,16000
5221551,Turvelândia,GO,28000
5221577,Uirapuru,GO,1300
5221601,Uruaçu,GO,26000
5221700,Uruana,GO,1800
5221809,Urutaí,GO,6100
5221908,Varjão,GO,1800
5222005,Vianópolis,GO,41000
5222054,Vicentinópolis,GO,24500
5222203,Vila Boa,GO,1800
5222302,Vila Propício,GO,22950
5300108,Brasília,DF,80000
