"cod_municipio","municipio","estado","valor"
2706604,Paulo Jacinto,AL,250
2706703,Penedo,AL,100
2706802,Piaçabuçu,AL,5
2707008,Pindoba,AL,1
2707107,Piranhas,AL,1000
2707206,Poço das Trincheiras,AL,2250
2707503,Porto Real do Colégio,AL,80
2707602,Quebrangulo,AL,1360
2707800,Roteiro,AL,8
2708006,Santana do Ipanema,AL,2800
2708105,Santana do Mundaú,AL,80
2708204,São Brás,AL,280
2708303,São José da Laje,AL,20
2708402,São José da Tapera,AL,2000
2708600,São Miguel dos Campos,AL,70
2708808,São Sebastião,AL,400
2708956,Senador Rui Palmeira,AL,1100
2709004,Tanque d'Arca,AL,25
2709103,Taquarana,AL,1100
2709152,Teotônio Vilela,AL,300
2709202,Traipu,AL,2600
2709301,União dos Palmares,AL,40
2709400,Viçosa,AL,30
2800100,Amparo do São Francisco,SE,132
2800209,Aquidabã,SE,910
2800407,Arauá,SE,200
2800506,Areia Branca,SE,10
2800670,Boquim,SE,250
2801009,Campo do Brito,SE,350
2801108,Canhoba,SE,2182
2801207,Canindé de São Francisco,SE,500
2801306,Capela,SE,850
2801405,Carira,SE,27000
2801504,Carmópolis,SE,20
2801603,Cedro de São João,SE,70
2801702,Cristinápolis,SE,600
2801900,Cumbe,SE,3250
2802007,Divina Pastora,SE,45
2802106,Estância,SE,170
2802205,Feira Nova,SE,6000
2802304,Frei Paulo,SE,16500
2802403,Gararu,SE,5760
2802502,General Maynard,SE,7
2802601,Gracho Cardoso,SE,4000
2802700,Ilha das Flores,SE,1
2802809,Indiaroba,SE,40
2802908,Itabaiana,SE,600
2803005,Itabaianinha,SE,2800
2803104,Itabi,SE,1470
2803203,Itaporanga d'Ajuda,SE,254
2803302,Japaratuba,SE,120
2803401,Japoatã,SE,1555
2803500,Lagarto,SE,4200
2803609,Laranjeiras,SE,35
2803708,Macambira,SE,3000
2803807,Malhada dos Bois,SE,55
2803906,Malhador,SE,100
2804102,Moita Bonita,SE,40
2804201,Monte Alegre de Sergipe,SE,3700
2804300,Muribeca,SE,125
2804409,Neópolis,SE,167
2804458,Nossa Senhora Aparecida,SE,4200
2804508,Nossa Senhora da Glória,SE,10500
2804607,Nossa Senhora das Dores,SE,4800
2804706,Nossa Senhora de Lourdes,SE,1050
2804805,Nossa Senhora do Socorro,SE,18
2804904,Pacatuba,SE,197
2805000,Pedra Mole,SE,2852
2805109,Pedrinhas,SE,50
2805208,Pinhão,SE,6000
2805406,Poço Redondo,SE,2500
2805505,Poço Verde,SE,15000
2805604,Porto da Folha,SE,3200
2805703,Propriá,SE,90
2805802,Riachão do Dantas,SE,3400
2805901,Riachuelo,SE,60
2806008,Ribeirópolis,SE,3300
2806107,Rosário do Catete,SE,2
2806206,Salgado,SE,250
2806305,Santa Luzia do Itanhy,SE,80
2806404,Santana do São Francisco,SE,62
2806503,Santa Rosa de Lima,SE,70
2806602,Santo Amaro das Brotas,SE,20
2806701,São Cristóvão,SE,90
2806800,São Domingos,SE,100
2806909,São Francisco,SE,888
2807006,São Miguel do Aleixo,SE,700
2807105,Simão Dias,SE,26000
2807204,Siriri,SE,100
2807303,Telha,SE,130
2807402,Tobias Barreto,SE,1500
2807501,Tomar do Geru,SE,400
2807600,Umbaúba,SE,560
2900108,Abaíra,BA,120
2900207,Abaré,BA,800
2900306,Acajutiba,BA,215
2900355,Adustina,BA,29000
2900405,Água Fria,BA,1500
2900504,Érico Cardoso,BA,300
2900603,Aiquara,BA,12
2900702,Alagoinhas,BA,86
2900801,Alcobaça,BA,41
2900900,Almadina,BA,20
2901007,Amargosa,BA,8
2901106,Amélia Rodrigues,BA,15
2901155,América Dourada,BA,2000
2901205,Anagé,BA,500
2901304,Andaraí,BA,260
2901353,Andorinha,BA,1650
2901403,Angical,BA,2500
2901502,Anguera,BA,600
2901601,Antas,BA,3300
2901700,Antônio Cardoso,BA,1100
2901809,Antônio Gonçalves,BA,463
2901908,Aporá,BA,1600
2902005,Aracatu,BA,300
2902054,Araçás,BA,25
2902104,Araci,BA,2000
2902203,Aramari,BA,150
2902302,Aratuípe,BA,2
2902401,Aurelino Leal,BA,10
2902500,Baianópolis,BA,1214
2902609,Baixa Grande,BA,1759
2902658,Banzaê,BA,1400
2902708,Barra,BA,150
2902807,Barra da Estiva,BA,200
2902906,Barra do Choça,BA,556
2903003,Barra do Mendes,BA,200
2903201,Barreiras,BA,18723
2903235,Barro Alto,BA,800
2903276,Barrocas,BA,1000
2903409,Belmonte,BA,25
2903508,Belo Campo,BA,340
2903607,Biritinga,BA,800
2903706,Boa Nova,BA,120
2903805,Boa Vista do Tupim,BA,300
2903904,Bom Jesus da Lapa,BA,1200
2903953,Bom Jesus da Serra,BA,198
2904001,Boninal,BA,500
2904050,Bonito,BA,52
2904100,Boquira,BA,800
2904209,Botuporã,BA,400
2904308,Brejões,BA,15
2904407,Brejolândia,BA,150
2904506,Brotas de Macaúbas,BA,500
2904605,Brumado,BA,200
2904753,Buritirama,BA,725
2904803,Caatiba,BA,5
2904852,Cabaceiras do Paraguaçu,BA,915
2904902,Cachoeira,BA,160
2905008,Caculé,BA,600
2905107,Caém,BA,100
2905156,Caetanos,BA,250
2905206,Caetité,BA,700
2905305,Cafarnaum,BA,2500
2905503,Caldeirão Grande,BA,306
2905701,Camaçari,BA,5
2905909,Campo Alegre de Lourdes,BA,1800
2906006,Campo Formoso,BA,2700
2906105,Canápolis,BA,300
2906204,Canarana,BA,1500
2906402,Candeal,BA,843
2906501,Candeias,BA,6
2906600,Candiba,BA,300
2906709,Cândido Sales,BA,400
2906808,Cansanção,BA,8000
2906824,Canudos,BA,1500
2906857,Capela do Alto Alegre,BA,472
2906873,Capim Grosso,BA,130
2906899,Caraíbas,BA,300
2906907,Caravelas,BA,15
2907004,Cardeal da Silva,BA,400
2907103,Carinhanha,BA,900
2907202,Casa Nova,BA,1100
2907301,Castro Alves,BA,150
2907400,Catolândia,BA,200
2907509,Catu,BA,86
2907558,Caturama,BA,450
2907608,Central,BA,1000
2907707,Chorrochó,BA,130
2907806,Cícero Dantas,BA,6300
2907905,Cipó,BA,135
2908101,Cocos,BA,13850
2908200,Conceição da Feira,BA,45
2908309,Conceição do Almeida,BA,15
2908408,Conceição do Coité,BA,2690
2908507,Conceição do Jacuípe,BA,180
2908606,Conde,BA,75
2908705,Condeúba,BA,500
2908804,Contendas do Sincorá,BA,65
2908903,Coração de Maria,BA,800
2909000,Cordeiros,BA,200
2909109,Coribe,BA,990
2909208,Coronel João Sá,BA,5000
2909307,Correntina,BA,39500
2909406,Cotegipe,BA,2080
2909604,Crisópolis,BA,2000
2909703,Cristópolis,BA,2000
2909802,Cruz das Almas,BA,175
2909901,Curaçá,BA,550
2910057,Dias d'Ávila,BA,2
2910107,Dom Basílio,BA,100
2910206,Dom Macedo Costa,BA,35
2910305,Elísio Medrado,BA,30
2910404,Encruzilhada,BA,1200
2910503,Entre Rios,BA,1500
2910602,Esplanada,BA,800
2910701,Euclides da Cunha,BA,13000
2910727,Eunápolis,BA,60
2910750,Fátima,BA,11000
2910776,Feira da Mata,BA,200
2910800,Feira de Santana,BA,5200
2910859,Filadélfia,BA,1600
2911105,Formosa do Rio Preto,BA,31000
2911253,Gavião,BA,257
2911303,Gentio do Ouro,BA,210
2911402,Glória,BA,1906
2911600,Governador Mangabeira,BA,270
2911659,Guajeru,BA,350
2911709,Guanambi,BA,700
2911808,Guaratinga,BA,40
2911857,Heliópolis,BA,3500
2911907,Iaçu,BA,10
2912004,Ibiassucê,BA,650
2912202,Ibicoara,BA,500
2912301,Ibicuí,BA,100
2912400,Ibipeba,BA,1700
2912509,Ibipitanga,BA,200
2912608,Ibiquera,BA,200
2912806,Ibirapuã,BA,4
2913002,Ibitiara,BA,200
2913101,Ibititá,BA,1700
2913200,Ibotirama,BA,260
2913309,Ichu,BA,450
2913408,Igaporã,BA,400
2913457,Igrapiúna,BA,18
2913507,Iguaí,BA,200
2913606,Ilhéus,BA,10
2913705,Inhambupe,BA,8000
2913804,Ipecaetá,BA,2260
2913903,Ipiaú,BA,30
2914000,Ipirá,BA,1600
2914109,Ipupiara,BA,400
2914208,Irajuba,BA,30
2914307,Iramaia,BA,130
2914406,Iraquara,BA,620
2914505,Irará,BA,1720
2914604,Irecê,BA,690
2914653,Itabela,BA,50
2914703,Itaberaba,BA,300
2914802,Itabuna,BA,14
2914901,Itacaré,BA,10
2915007,Itaeté,BA,450
2915106,Itagi,BA,60
2915353,Itaguaçu da Bahia,BA,440
2915502,Itajuípe,BA,40
2915601,Itamaraju,BA,65
2915700,Itamari,BA,5
2915809,Itambé,BA,250
2915908,Itanagra,BA,9
2916005,Itanhém,BA,40
2916302,Itapebi,BA,14
2916500,Itapicuru,BA,18000
2916609,Itapitanga,BA,10
2916708,Itaquara,BA,30
2916807,Itarantim,BA,10
2916856,Itatim,BA,150
2916906,Itiruçu,BA,15
2917003,Itiúba,BA,3323
2917201,Ituaçu,BA,125
2917334,Iuiu,BA,600
2917359,Jaborandi,BA,22000
2917409,Jacaraci,BA,800
2917508,Jacobina,BA,1200
2917607,Jaguaquara,BA,28
2917706,Jaguarari,BA,2665
2917805,Jaguaripe,BA,15
2917904,Jandaíra,BA,120
2918001,Jequié,BA,120
2918100,Jeremoabo,BA,20000
2918209,Jiquiriçá,BA,11
2918308,Jitaúna,BA,6
2918357,João Dourado,BA,900
2918407,Juazeiro,BA,600
2918456,Jucuruçu,BA,75
2918506,Jussara,BA,900
2918605,Jussiape,BA,53
2918704,Lafaiete Coutinho,BA,16
2918753,Lagoa Real,BA,200
2918803,Laje,BA,40
2918902,Lajedão,BA,3
2919009,Lajedinho,BA,45
2919058,Lajedo do Tabocal,BA,10
2919108,Lamarão,BA,750
2919157,Lapão,BA,1200
2919306,Lençóis,BA,50
2919405,Licínio de Almeida,BA,550
2919504,Livramento de Nossa Senhora,BA,295
2919553,Luís Eduardo Magalhães,BA,14600
2919603,Macajuba,BA,250
2919702,Macarani,BA,10
2919801,Macaúbas,BA,1400
2919900,Macururé,BA,60
2919959,Maetinga,BA,160
2920007,Maiquinique,BA,15
2920106,Mairi,BA,1540
2920205,Malhada,BA,900
2920304,Malhada de Pedras,BA,400
2920403,Manoel Vitorino,BA,90
2920452,Mansidão,BA,700
2920502,Maracás,BA,102
2920601,Maragogipe,BA,10
2920809,Marcionílio Souza,BA,25
2921005,Mata de São João,BA,25
2921054,Matina,BA,100
2921104,Medeiros Neto,BA,5
2921203,Miguel Calmon,BA,800
2921302,Milagres,BA,3
2921401,Mirangaba,BA,630
2921450,Mirante,BA,55
2921500,Monte Santo,BA,9000
2921609,Morpará,BA,400
2921708,Morro do Chapéu,BA,250
2921807,Mortugaba,BA,750
2921906,Mucugê,BA,1140
2922003,Mucuri,BA,40
2922052,Mulungu do Morro,BA,3000
2922102,Mundo Novo,BA,500
2922250,Muquém do São Francisco,BA,10000
2922300,Muritiba,BA,60
2922409,Mutuípe,BA,40
2922607,Nilo Peçanha,BA,9
2922656,Nordestina,BA,2000
2922706,Nova Canaã,BA,300
2922730,Nova Fátima,BA,321
2922805,Nova Itarana,BA,3
2922854,Nova Redenção,BA,800
2922904,Nova Soure,BA,900
2923001,Nova Viçosa,BA,20
2923035,Novo Horizonte,BA,66
2923050,Novo Triunfo,BA,4000
2923100,Olindina,BA,941
2923209,Oliveira dos Brejinhos,BA,900
2923308,Ouriçangas,BA,220
2923357,Ourolândia,BA,1140
2923407,Palmas de Monte Alto,BA,250
2923506,Palmeiras,BA,180
2923605,Paramirim,BA,600
2923704,Paratinga,BA,400
2923803,Paripiranga,BA,28000
2924009,Paulo Afonso,BA,3500
2924058,Pé de Serra,BA,482
2924108,Pedrão,BA,156
2924207,Pedro Alexandre,BA,7500
2924306,Piatã,BA,206
2924405,Pilão Arcado,BA,800
2924504,Pindaí,BA,600
2924603,Pindobaçu,BA,770
2924652,Pintadas,BA,350
2924702,Piripá,BA,300
2924801,Piritiba,BA,120
2924900,Planaltino,BA,150
2925006,Planalto,BA,680
2925105,Poções,BA,557
2925253,Ponto Novo,BA,440
2925402,Potiraguá,BA,10
2925501,Prado,BA,115
2925600,Presidente Dutra,BA,690
2925709,Presidente Jânio Quadros,BA,500
2925758,Presidente Tancredo Neves,BA,28
2925808,Queimadas,BA,800
2925907,Quijingue,BA,21500
2925956,Rafael Jambeiro,BA,1600
2926004,Remanso,BA,220
2926103,Retirolândia,BA,500
2926202,Riachão das Neves,BA,12200
2926301,Riachão do Jacuípe,BA,276
2926400,Riacho de Santana,BA,1300
2926509,Ribeira do Amparo,BA,4100
2926608,Ribeira do Pombal,BA,3700
2926657,Ribeirão do Largo,BA,400
2926707,Rio de Contas,BA,300
2926806,Rio do Antônio,BA,400
2926905,Rio do Pires,BA,600
2927002,Rio Real,BA,3100
2927200,Ruy Barbosa,BA,200
2927507,Santa Bárbara,BA,500
2927606,Santa Brígida,BA,3040
2927804,Santa Cruz da Vitória,BA,5
2927903,Santa Inês,BA,33
2928000,Santaluz,BA,2000
2928109,Santa Maria da Vitória,BA,1980
2928208,Santana,BA,910
2928307,Santanópolis,BA,700
2928406,Santa Rita de Cássia,BA,1500
2928505,Santa Terezinha,BA,90
2928604,Santo Amaro,BA,70
2928703,Santo Antônio de Jesus,BA,12
2928802,Santo Estêvão,BA,3200
2928901,São Desidério,BA,43485
2928950,São Domingos,BA,300
2929008,São Félix,BA,8
2929057,São Félix do Coribe,BA,530
2929107,São Felipe,BA,30
2929206,São Francisco do Conde,BA,3
2929255,São Gabriel,BA,1000
2929305,São Gonçalo dos Campos,BA,500
2929370,São José do Jacuípe,BA,60
2929404,São Miguel das Matas,BA,30
2929602,Sapeaçu,BA,35
2929701,Sátiro Dias,BA,900
2929750,Saubara,BA,33
2929800,Saúde,BA,380
2929909,Seabra,BA,600
2930006,Sebastião Laranjeiras,BA,360
2930105,Senhor do Bonfim,BA,1660
2930154,Serra do Ramalho,BA,2700
2930204,Sento Sé,BA,115
2930303,Serra Dourada,BA,320
2930402,Serra Preta,BA,776
2930501,Serrinha,BA,2300
2930600,Serrolândia,BA,400
2930758,Sítio do Mato,BA,1000
2930766,Sítio do Quinto,BA,10000
2930774,Sobradinho,BA,8
2930808,Souto Soares,BA,1860
2930907,Tabocas do Brejo Velho,BA,460
2931004,Tanhaçu,BA,80
2931053,Tanque Novo,BA,500
2931103,Tanquinho,BA,280
2931202,Taperoá,BA,20
2931301,Tapiramutá,BA,20
2931350,Teixeira de Freitas,BA,70
2931509,Teofilândia,BA,800
2931707,Terra Nova,BA,35
2931806,Tremedal,BA,850
2931905,Tucano,BA,5000
2932002,Uauá,BA,3770
2932101,Ubaíra,BA,30
2932408,Uibaí,BA,1000
2932457,Umburanas,BA,900
2932606,Urandi,BA,450
2932705,Uruçuca,BA,15
2932903,Valença,BA,40
2933000,Valente,BA,200
2933059,Várzea da Roça,BA,880
2933109,Várzea do Poço,BA,780
2933158,Várzea Nova,BA,400
2933174,Varzedo,BA,10
2933307,Vitória da Conquista,BA,1000
2933406,Wagner,BA,202
2933455,Wanderley,BA,540
2933604,Xique-Xique,BA,720
3100104,Abadia dos Dourados,MG,1900
3100203,Abaeté,MG,820
3100302,Abre Campo,MG,400
3100401,Acaiaca,MG,92
3100500,Açucena,MG,250
3100609,Água Boa,MG,1000
3100708,Água Comprida,MG,5400
3100807,Aguanil,MG,1000
3100906,Águas Formosas,MG,40
3101003,Águas Vermelhas,MG,350
3101102,Aimorés,MG,500
3101201,Aiuruoca,MG,700
3101300,Alagoa,MG,20
3101409,Albertina,MG,30
3101508,Além Paraíba,MG,20
3101607,Alfenas,MG,11500
3101631,Alfredo Vasconcelos,MG,150
3101706,Almenara,MG,200
3101805,Alpercata,MG,250
3101904,Alpinópolis,MG,2500
3102001,Alterosa,MG,2400
3102050,Alto Caparaó,MG,90
3102100,Alto Rio Doce,MG,950
3102209,Alvarenga,MG,40
3102308,Alvinópolis,MG,400
3102407,Alvorada de Minas,MG,180
3102506,Amparo do Serra,MG,350
3102605,Andradas,MG,1000
3102704,Cachoeira de Pajeú,MG,250
3102803,Andrelândia,MG,1500
3102852,Angelândia,MG,500
3102902,Antônio Carlos,MG,280
3103009,Antônio Dias,MG,35
3103108,Antônio Prado de Minas,MG,8
3103207,Araçaí,MG,40
3103306,Aracitaba,MG,60
3103405,Araçuaí,MG,1000
3103504,Araguari,MG,23000
3103603,Arantina,MG,25
3103702,Araponga,MG,700
3103751,Araporã,MG,708
3103801,Arapuá,MG,150
3103900,Araújos,MG,50
3104007,Araxá,MG,5500
3104106,Arceburgo,MG,570
3104205,Arcos,MG,4090
3104304,Areado,MG,1500
3104403,Argirita,MG,12
3104452,Aricanduva,MG,550
3104502,Arinos,MG,3200
3104601,Astolfo Dutra,MG,35
3104700,Ataléia,MG,100
3104809,Augusto de Lima,MG,300
3104908,Baependi,MG,1500
3105004,Baldim,MG,500
3105103,Bambuí,MG,7600
3105202,Bandeira,MG,30
3105301,Bandeira do Sul,MG,60
3105400,Barão de Cocais,MG,20
3105509,Barão de Monte Alto,MG,50
3105608,Barbacena,MG,1350
3105707,Barra Longa,MG,100
3105905,Barroso,MG,50
3106002,Bela Vista de Minas,MG,4
3106101,Belmiro Braga,MG,50
3106309,Belo Oriente,MG,150
3106408,Belo Vale,MG,55
3106507,Berilo,MG,500
3106606,Bertópolis,MG,30
3106655,Berizal,MG,100
3106705,Betim,MG,50
3106804,Bias Fortes,MG,70
3106903,Bicas,MG,15
3107000,Biquinhas,MG,200
3107109,Boa Esperança,MG,6000
3107208,Bocaina de Minas,MG,70
3107307,Bocaiúva,MG,1750
3107406,Bom Despacho,MG,1150
3107505,Bom Jardim de Minas,MG,20
3107604,Bom Jesus da Penha,MG,2500
3107703,Bom Jesus do Amparo,MG,20
3107802,Bom Jesus do Galho,MG,650
3107901,Bom Repouso,MG,330
3108008,Bom Sucesso,MG,420
3108107,Bonfim,MG,65
3108206,Bonfinópolis de Minas,MG,9000
3108255,Bonito de Minas,MG,400
3108305,Borda da Mata,MG,500
3108404,Botelhos,MG,750
3108503,Botumirim,MG,550
3108552,Brasilândia de Minas,MG,5500
3108602,Brasília de Minas,MG,1000
3108701,Brás Pires,MG,310
3108800,Braúnas,MG,200
3108909,Brazópolis,MG,90
3109006,Brumadinho,MG,120
3109105,Bueno Brandão,MG,650
3109204,Buenópolis,MG,400
3109253,Bugre,MG,12
3109303,Buritis,MG,30500
3109402,Buritizeiro,MG,5820
3109451,Cabeceira Grande,MG,10000
3109501,Cabo Verde,MG,1200
3109600,Cachoeira da Prata,MG,6
3109709,Cachoeira de Minas,MG,850
3109808,Cachoeira Dourada,MG,4300
3109907,Caetanópolis,MG,40
3110004,Caeté,MG,50
3110103,Caiana,MG,120
3110202,Cajuri,MG,500
3110301,Caldas,MG,1900
3110400,Camacho,MG,400
3110509,Camanducaia,MG,200
3110608,Cambuí,MG,400
3110707,Cambuquira,MG,2000
3110806,Campanário,MG,40
3110905,Campanha,MG,1500
3111002,Campestre,MG,2000
3111101,Campina Verde,MG,740
3111150,Campo Azul,MG,200
3111200,Campo Belo,MG,3000
3111309,Campo do Meio,MG,1700
3111408,Campo Florido,MG,12750
3111507,Campos Altos,MG,3500
3111606,Campos Gerais,MG,4700
3111705,Canaã,MG,400
3111804,Canápolis,MG,8950
3111903,Cana Verde,MG,400
3112000,Candeias,MG,5000
3112059,Cantagalo,MG,100
3112109,Caparaó,MG,150
3112208,Capela Nova,MG,350
3112307,Capelinha,MG,1785
3112406,Capetinga,MG,1350
3112505,Capim Branco,MG,40
3112604,Capinópolis,MG,16427
3112653,Capitão Andrade,MG,30
3112703,Capitão Enéas,MG,360
3112802,Capitólio,MG,700
3112901,Caputira,MG,200
3113008,Caraí,MG,110
3113107,Caranaíba,MG,120
3113206,Carandaí,MG,4150
3113305,Carangola,MG,220
3113404,Caratinga,MG,700
3113503,Carbonita,MG,300
3113602,Careaçu,MG,500
3113701,Carlos Chagas,MG,10
3113800,Carmésia,MG,70
3113909,Carmo da Cachoeira,MG,1900
3114006,Carmo da Mata,MG,520
3114105,Carmo de Minas,MG,1500
3114204,Carmo do Cajuru,MG,180
3114303,Carmo do Paranaíba,MG,1550
3114402,Carmo do Rio Claro,MG,3000
3114501,Carmópolis de Minas,MG,550
3114550,Carneirinho,MG,220
3114600,Carrancas,MG,5000
3114709,Carvalhópolis,MG,200
3114808,Carvalhos,MG,300
3114907,Casa Grande,MG,1600
3115003,Cascalho Rico,MG,1050
3115102,Cássia,MG,1800
3115201,Conceição da Barra de Minas,MG,750
3115300,Cataguases,MG,40
3115359,Catas Altas,MG,60
3115409,Catas Altas da Noruega,MG,180
3115458,Catuji,MG,30
3115474,Catuti,MG,200
3115508,Caxambu,MG,20
3115607,Cedro do Abaeté,MG,125
3115706,Central de Minas,MG,72
3115805,Centralina,MG,6480
3115904,Chácara,MG,5
3116001,Chalé,MG,230
3116100,Chapada do Norte,MG,300
3116159,Chapada Gaúcha,MG,1250
3116209,Chiador,MG,5
3116308,Cipotânea,MG,700
3116407,Claraval,MG,400
3116506,Claro dos Poções,MG,700
3116605,Cláudio,MG,870
3116704,Coimbra,MG,600
3116803,Coluna,MG,500
3116902,Comendador Gomes,MG,650
3117009,Comercinho,MG,470
3117108,Conceição da Aparecida,MG,1200
3117207,Conceição das Pedras,MG,125
3117306,Conceição das Alagoas,MG,16000
3117405,Conceição de Ipanema,MG,200
3117504,Conceição do Mato Dentro,MG,640
3117603,Conceição do Pará,MG,150
3117702,Conceição do Rio Verde,MG,8835
3117801,Conceição dos Ouros,MG,300
3117836,Cônego Marinho,MG,300
3117876,Confins,MG,10
3117900,Congonhal,MG,250
3118007,Congonhas,MG,100
3118106,Congonhas do Norte,MG,180
3118205,Conquista,MG,1900
3118304,Conselheiro Lafaiete,MG,670
3118403,Conselheiro Pena,MG,600
3118502,Consolação,MG,60
3118601,Contagem,MG,2
3118700,Coqueiral,MG,1750
3118809,Coração de Jesus,MG,6200
3118908,Cordisburgo,MG,80
3119005,Cordislândia,MG,2250
3119104,Corinto,MG,300
3119203,Coroaci,MG,50
3119302,Coromandel,MG,27000
3119401,Coronel Fabriciano,MG,7
3119500,Coronel Murta,MG,200
3119609,Coronel Pacheco,MG,8
3119708,Coronel Xavier Chaves,MG,100
3119807,Córrego Danta,MG,260
3119906,Córrego do Bom Jesus,MG,120
3119955,Córrego Fundo,MG,670
3120003,Córrego Novo,MG,150
3120102,Couto de Magalhães de Minas,MG,62
3120151,Crisólita,MG,100
3120201,Cristais,MG,2700
3120300,Cristália,MG,400
3120409,Cristiano Otoni,MG,330
3120508,Cristina,MG,110
3120607,Crucilândia,MG,180
3120706,Cruzeiro da Fortaleza,MG,850
3120805,Cruzília,MG,4120
3120839,Cuparaque,MG,25
3120870,Curral de Dentro,MG,200
3120904,Curvelo,MG,1500
3121001,Datas,MG,770
3121100,Delfim Moreira,MG,120
3121209,Delfinópolis,MG,3000
3121258,Delta,MG,25
3121308,Descoberto,MG,30
3121407,Desterro de Entre Rios,MG,1100
3121506,Desterro do Melo,MG,400
3121605,Diamantina,MG,600
3121704,Diogo de Vasconcelos,MG,200
3121803,Dionísio,MG,300
3121902,Divinésia,MG,60
3122009,Divino,MG,500
3122108,Divino das Laranjeiras,MG,60
3122207,Divinolândia de Minas,MG,130
3122306,Divinópolis,MG,250
3122355,Divisa Alegre,MG,100
3122405,Divisa Nova,MG,1400
3122454,Divisópolis,MG,200
3122470,Dom Bosco,MG,800
3122504,Dom Cavati,MG,62
3122603,Dom Joaquim,MG,200
3122702,Dom Silvério,MG,40
3122801,Dom Viçoso,MG,21
3122900,Dona Euzébia,MG,5
3123007,Dores de Campos,MG,230
3123106,Dores de Guanhães,MG,100
3123205,Dores do Indaiá,MG,100
3123304,Dores do Turvo,MG,150
3123403,Doresópolis,MG,250
3123502,Douradoquara,MG,320
3123528,Durandé,MG,150
3123601,Elói Mendes,MG,1800
3123700,Engenheiro Caldas,MG,20
3123809,Engenheiro Navarro,MG,800
3123858,Entre Folhas,MG,50
3123908,Entre Rios de Minas,MG,1100
3124005,Ervália,MG,1690
3124104,Esmeraldas,MG,80
3124203,Espera Feliz,MG,650
3124302,Espinosa,MG,900
3124401,Espírito Santo do Dourado,MG,980
3124500,Estiva,MG,220
3124609,Estrela Dalva,MG,40
3124708,Estrela do Indaiá,MG,480
3124807,Estrela do Sul,MG,3650
3124906,Eugenópolis,MG,70
3125002,Ewbank da Câmara,MG,5
3125101,Extrema,MG,100
3125200,Fama,MG,400
3125309,Faria Lemos,MG,15
3125408,Felício dos Santos,MG,500
3125507,São Gonçalo do Rio Preto,MG,80
3125606,Felisburgo,MG,160
3125705,Felixlândia,MG,500
3125804,Fernandes Tourinho,MG,10
3125903,Ferros,MG,300
3125952,Fervedouro,MG,350
3126000,Florestal,MG,10
3126109,Formiga,MG,13000
3126208,Formoso,MG,12500
3126307,Fortaleza de Minas,MG,650
3126406,Fortuna de Minas,MG,130
3126505,Francisco Badaró,MG,200
3126604,Francisco Dumont,MG,200
3126703,Francisco Sá,MG,1500
3126752,Franciscópolis,MG,350
3126802,Frei Gaspar,MG,50
3126901,Frei Inocêncio,MG,100
3126950,Frei Lagonegro,MG,180
3127008,Fronteira,MG,250
3127057,Fronteira dos Vales,MG,10
3127073,Fruta de Leite,MG,500
3127107,Frutal,MG,4500
3127206,Funilândia,MG,25
3127305,Galiléia,MG,200
3127339,Gameleiras,MG,250
3127354,Glaucilândia,MG,450
3127370,Goiabeira,MG,20
3127388,Goianá,MG,10
3127404,Gonçalves,MG,80
3127503,Gonzaga,MG,100
3127602,Gouveia,MG,250
3127701,Governador Valadares,MG,242
3127800,Grão Mogol,MG,1500
3127909,Grupiara,MG,570
3128006,Guanhães,MG,220
3128105,Guapé,MG,2800
3128204,Guaraciaba,MG,940
3128253,Guaraciama,MG,400
3128303,Guaranésia,MG,260
3128402,Guarani,MG,50
3128501,Guarará,MG,15
3128600,Guarda-Mor,MG,13000
3128709,Guaxupé,MG,650
3128808,Guidoval,MG,180
3128907,Guimarânia,MG,3000
3129004,Guiricema,MG,170
3129103,Gurinhatã,MG,300
3129202,Heliodora,MG,400
3129301,Iapu,MG,80
3129400,Ibertioga,MG,1050
3129509,Ibiá,MG,26000
3129608,Ibiaí,MG,1600
3129657,Ibiracatu,MG,550
3129707,Ibiraci,MG,200
3129806,Ibirité,MG,5
3129905,Ibitiúra de Minas,MG,40
3130002,Ibituruna,MG,400
3130051,Icaraí de Minas,MG,1500
3130101,Igarapé,MG,40
3130200,Igaratinga,MG,50
3130309,Iguatama,MG,4140
3130408,Ijaci,MG,400
3130507,Ilicínea,MG,1050
3130556,Imbé de Minas,MG,300
3130606,Inconfidentes,MG,230
3130655,Indaiabira,MG,1000
3130705,Indianópolis,MG,11000
3130804,Ingaí,MG,2400
3130903,Inhapim,MG,500
3131000,Inhaúma,MG,25
3131109,Inimutaba,MG,10
3131158,Ipaba,MG,25
3131208,Ipanema,MG,220
3131307,Ipatinga,MG,2
3131406,Ipiaçu,MG,4498
3131505,Ipuiúna,MG,1000
3131604,Iraí de Minas,MG,3500
3131703,Itabira,MG,40
3131802,Itabirinha,MG,30
3131901,Itabirito,MG,220
3132008,Itacambira,MG,360
3132107,Itacarambi,MG,1500
3132206,Itaguara,MG,200
3132305,Itaipé,MG,180
3132404,Itajubá,MG,60
3132503,Itamarandiba,MG,770
3132602,Itamarati de Minas,MG,15
3132701,Itambacuri,MG,100
3132800,Itambé do Mato Dentro,MG,30
3132909,Itamogi,MG,500
3133006,Itamonte,MG,45
3133105,Itanhandu,MG,84
3133204,Itanhomi,MG,120
3133303,Itaobim,MG,150
3133402,Itapagipe,MG,350
3133501,Itapecerica,MG,500
3133600,Itapeva,MG,120
